hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H002,ENFORTUMAB VEDOTIN-EJFV 30 MG INTRAVENOUS SOLUTION,51144003001,NDC,,,,,facility,both,2.34444444444,UN,,33209.27,33209.27,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BRENTUXIMAB VEDOTIN 50 MG INTRAVENOUS SOLUTION,51144005001,NDC,,,,,facility,both,1.875,UN,,37708.02,37708.02,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ACETIC ACID (BULK) 3 % LIQUID,51552005106,NDC,,,,,facility,both,30,ML,,4.68,4.68,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ACETIC ACID (BULK) 5 % LIQUID,51552005506,NDC,,,,,facility,both,11.8571428571429,ML,,1.47,1.47,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LIDOCAINE 4 %-EPINEPHRINE 0.18 %-TETRACAINE 0.5 % TOPICAL SOLUTION KIT,51552134501,NDC,,,,,facility,both,3,ML,,5.67,5.67,,,,,,,,,,Gross Charge Type: Pharmacy
H002,FERROUS SULFATE 325 MG (65 MG IRON) TABLET,51645076099,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TRIAMCINOLONE ACETONIDE 0.1 % DENTAL PASTE,51672126705,NDC,,,,,facility,both,5,GR,,156.06,156.06,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"NYSTATIN 100,000 UNIT/GRAM TOPICAL CREAM",51672128901,NDC,,,,,facility,both,15,GR,,19.62,19.62,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MUPIROCIN 2 % TOPICAL OINTMENT,51672131200,NDC,,,,,facility,both,22,GR,,14.14,14.14,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MICONAZOLE NITRATE 2 % TOPICAL CREAM,51672200102,NDC,,,,,facility,both,30,GR,,7.56,7.56,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MICONAZOLE NITRATE 2 % VAGINAL CREAM,51672203506,NDC,,,,,facility,both,45,GR,,7.92,7.92,,,,,,,,,,Gross Charge Type: Pharmacy
H002,HYDROCORTISONE 1 % TOPICAL CREAM,51672206902,NDC,,,,,facility,both,28.4,GR,,7.98,7.98,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TERBINAFINE HCL 1 % TOPICAL CREAM,51672208001,NDC,,,,,facility,both,15,GR,,12.33,12.33,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"NEOMYCIN-BACITRACN ZN-POLYMYX 3.5 MG-400 UNIT-5,000 UNIT/GRAM TOP OINT",51672212002,NDC,,,,,facility,both,30,GR,,3.92,3.92,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LIDOCAINE 5 % TOPICAL OINTMENT,51672302009,NDC,,,,,facility,both,35.44,GR,,26.52,26.52,,,,,,,,,,Gross Charge Type: Pharmacy
H002,NORTRIPTYLINE 50 MG CAPSULE,51672400305,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CLOMIPRAMINE 50 MG CAPSULE,51672401206,NDC,,,,,facility,both,1,UN,,1.62,1.62,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ACETAZOLAMIDE 125 MG TABLET,51672402201,NDC,,,,,facility,both,1.5,UN,,0.94,0.94,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PHENYTOIN 125 MG/5 ML ORAL SUSPENSION,51672406901,NDC,,,,,facility,both,5,ML,,0.99,0.99,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METRONIDAZOLE 0.75 % TOPICAL GEL,51672411606,NDC,,,,,facility,both,45,GR,,96.63,96.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"CYANOCOBALAMIN (VIT B-12) 1,000 MCG/ML INJECTION SOLUTION",517003125,NDC,,,,,facility,both,1.5,ML,,27.67,27.67,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METHYLENE BLUE (ANTIDOTE) 5 MG/ML INTRAVENOUS SOLUTION,517037401,NDC,,,,,facility,both,53.0625,ML,,1400.02,1400.02,,,,,,,,,,Gross Charge Type: Pharmacy
H002,INDIGOTINDISULFONATE SODIUM 8 MG/ML (0.8 %) INTRAVENOUS SOLUTION (UBER),517037501,NDC,,,,,facility,both,10,ML,,830.74,830.74,,,,,,,,,,Gross Charge Type: Pharmacy
H002,FOMEPIZOLE 1 GRAM/ML INTRAVENOUS SOLUTION,517071001,NDC,,,,,facility,both,0.76,ML,,753.08,753.08,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BETAMETHASONE ACETATE AND SODIUM PHOS 6 MG/ML SUSPENSION FOR INJECTION,517072001,NDC,,,,,facility,both,2.020833333325,ML,,37.96,37.96,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METHYLERGONOVINE 0.2 MG/ML (1 ML) INJECTION SOLUTION,517074001,NDC,,,,,facility,both,1,ML,,53.28,53.28,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ATROPINE 1 MG/ML INJECTION SOLUTION,517100101,NDC,,,,,facility,both,0.155,ML,,3.36,3.36,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ATROPINE 1 MG/ML INJECTION SOLUTION,517101025,NDC,,,,,facility,both,0.583333333333333,ML,,19.33,19.33,,,,,,,,,,Gross Charge Type: Pharmacy
H002,VASOPRESSIN 20 UNIT/ML INJECTION SOLUTION (UBER),517102001,NDC,,,,,facility,both,1,ML,,79.99,79.99,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DICYCLOMINE 10 MG/ML INTRAMUSCULAR SOLUTION,517198001,NDC,,,,,facility,both,2,ML,,102.9,102.9,,,,,,,,,,Gross Charge Type: Pharmacy
H002,IRON SUCROSE 100 MG IRON/5 ML INTRAVENOUS SOLUTION,517234001,NDC,,,,,facility,both,13.75,ML,,240.02,240.02,,,,,,,,,,Gross Charge Type: Pharmacy
H002,IRON SUCROSE 100 MG IRON/5 ML INTRAVENOUS SOLUTION,517234099,NDC,,,,,facility,both,10,ML,,170.88,170.88,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CAFFEINE-SODIUM BENZOATE 250 MG/ML(125 MG/ML CAFFEINE) INJECTION SOLN,517250201,NDC,,,,,facility,both,2,ML,,55.4,55.4,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CAFFEINE-SODIUM BENZOATE 250 MG/ML(125 MG/ML CAFFEINE) INJECTION SOLN,517250210,NDC,,,,,facility,both,2,ML,,79.18,79.18,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PACLITAXEL PROTEIN-BOUND 100 MG INTRAVENOUS SUSPENSION,517430001,NDC,,,,,facility,both,1.53349397590361,UN,,6737.32,6737.32,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GLYCOPYRROLATE 0.2 MG/ML INJECTION SOLUTION,517460125,NDC,,,,,facility,both,2.5,ML,,80.52,80.52,,,,,,,,,,Gross Charge Type: Pharmacy
H002,NITROGLYCERIN 50 MG/10 ML (5 MG/ML) INTRAVENOUS SOLUTION,517481025,NDC,,,,,facility,both,0.032,ML,,1.88,1.88,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CUPRIC CHLORIDE 0.4 MG/ML INTRAVENOUS SOLUTION,51754010301,NDC,,,,,facility,both,5,ML,,29.29,29.29,,,,,,,,,,Gross Charge Type: Pharmacy
H002,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION,51754020401,NDC,,,,,facility,both,1,ML,,30.71,30.71,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CAFFEINE CITRATE 60 MG/3 ML (20 MG/ML) ORAL SOLUTION,51754050103,NDC,,,,,facility,both,1.16666666666667,ML,,6.32,6.32,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CAFFEINE CITRATE 60 MG/3 ML (20 MG/ML) INTRAVENOUS SOLUTION,51754050201,NDC,,,,,facility,both,0.9,ML,,19.05,19.05,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SODIUM BICARBONATE 1 MEQ/1 ML (8.4 %) INTRAVENOUS (WRAPPED RECORD),51754500101,NDC,,,,,facility,both,110,ML,,30.60,30.60,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SODIUM BICARBONATE 1 MEQ/ML (8.4 %) INTRAVENOUS SOLUTION,51754500101,NDC,,,,,facility,both,100.142857142857,ML,,28.49,28.49,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SODIUM BICARBONATE 8.4 % (1 MEQ/ML) INTRAVENOUS SYRINGE,51754500101,NDC,,,,,facility,both,50,ML,,17.80,17.80,,,,,,,,,,Gross Charge Type: Pharmacy
H002,HYDROXYZINE HCL 50 MG/ML INTRAMUSCULAR SOLUTION,517560125,NDC,,,,,facility,both,0.833333333333333,ML,,39.60,39.60,,,,,,,,,,Gross Charge Type: Pharmacy
H002,HYDROXYZINE HCL 50 MG/ML INTRAMUSCULAR SOLUTION,517560225,NDC,,,,,facility,both,0.75,ML,,20.88,20.88,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ZINC SULFATE 1 MG/ML INTRAVENOUS SOLUTION,517610125,NDC,,,,,facility,both,0.919083333333333,ML,,4.34,4.34,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SELENIUM 4 MCG/ML INTRAVENOUS DILUTION,517656001,NDC,,,,,facility,both,1.28648648648649,ML,,6.60,6.60,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CALCIUM CHLORIDE 100 MG/ML (10%) IV (UBER),517671001,NDC,,,,,facility,both,11.6666666666667,ML,,25.04,25.04,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ACETYLCYSTEINE 200 MG/ML (20 %) SOLUTION,517760401,NDC,,,,,facility,both,3.5,ML,,11.30,11.30,,,,,,,,,,Gross Charge Type: Pharmacy
H002,AMINOCAPROIC ACID 250 MG/ML INTRAVENOUS SOLUTION,517919101,NDC,,,,,facility,both,12.5,ML,,12.58,12.58,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DROPERIDOL 2.5 MG/ML INJECTION SOLUTION,517970201,NDC,,,,,facility,both,0.607142857142857,ML,,6.04,6.04,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METHYLERGONOVINE 0.2 MG/ML (1 ML) INJECTION SOLUTION,51991014499,NDC,,,,,facility,both,1,ML,,40.24,40.24,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GRANISETRON HCL 1 MG TABLET,51991073599,NDC,,,,,facility,both,1,UN,,8.72,8.72,,,,,,,,,,Gross Charge Type: Pharmacy
H002,EPLERENONE 25 MG TABLET,51991087733,NDC,,,,,facility,both,2,UN,,2.83,2.83,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PNEUMOCOCCAL 20-VALENT CONJ VACCINE-DIP CRM (PF) 0.5 ML IM SYRINGE,5200001,NDC,,,,,facility,both,0.5,ML,,671.61,671.61,,,,,,,,,,Gross Charge Type: Pharmacy
H002,FIDAXOMICIN 200 MG TABLET,52015008001,NDC,,,,,facility,both,1,UN,,295.38,295.38,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BCG LIVE 50 MG INTRAVESICAL SUSPENSION,52060202,NDC,,,,,facility,both,0.566666666666667,UN,,258.89,258.89,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"THEOPHYLLINE ER 100 MG CAPSULE,EXTENDED RELEASE 24 HR",52244010010,NDC,,,,,facility,both,1,UN,,8.53,8.53,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"THEOPHYLLINE ER 200 MG CAPSULE,EXTENDED RELEASE 24 HR",52244020010,NDC,,,,,facility,both,1,UN,,12.67,12.67,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"SODIUM,POTASSIUM,MAG SULFATES 17.5 GRAM-3.13 GRAM-1.6 GRAM ORAL SOLN",52268001101,NDC,,,,,facility,both,177,ML,,139.86,139.86,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"SODIUM,POTASSIUM,MAG SULFATES 17.5 GRAM-3.13 GRAM-1.6 GRAM ORAL SOLN",52268001201,NDC,,,,,facility,both,265.5,ML,,209.78,209.78,,,,,,,,,,Gross Charge Type: Pharmacy
H002,POVIDONE-IODINE 10 % TOPICAL SOLUTION,52380190502,NDC,,,,,facility,both,137.5,ML,,6.50,6.50,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CARBIDOPA 25 MG-LEVODOPA 100 MG-ENTACAPONE 200 MG TABLET,52427081601,NDC,,,,,facility,both,1,UN,,18.56,18.56,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DEXTROAMPHETAMINE-AMPHETAMINE 20 MG TABLET,527076537,NDC,,,,,facility,both,1,UN,,0.98,0.98,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PILOCARPINE 5 MG TABLET,527131301,NDC,,,,,facility,both,1,UN,,0.8,0.8,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LEVOTHYROXINE 112 MCG TABLET,527134601,NDC,,,,,facility,both,1,UN,,1.32,1.32,,,,,,,,,,Gross Charge Type: Pharmacy
H002,FLUPHENAZINE 5 MG TABLET,527179001,NDC,,,,,facility,both,1.5,UN,,11.4,11.4,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"METHYLPHENIDATE ER 18 MG TABLET,EXTENDED RELEASE 24 HR",527331037,NDC,,,,,facility,both,2,UN,,3.64,3.64,,,,,,,,,,Gross Charge Type: Pharmacy
H002,EMOLLIENT COMBINATION NO.92 TOPICAL LOTION,52800048856,NDC,,,,,facility,both,473,ML,,18.63,18.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BACLOFEN 5 MG TABLET,52817031910,NDC,,,,,facility,both,1.75,UN,,0.67,0.67,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CYCLOBENZAPRINE 5 MG TABLET,52817033010,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SPIRONOLACTONE 100 MG TABLET,53489032901,NDC,,,,,facility,both,2,UN,,0.72,0.72,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MINOXIDIL 2.5 MG TABLET,53489038601,NDC,,,,,facility,both,1.5,UN,,0.68,0.68,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CALCIUM 200 MG (AS CALCIUM CARBONATE 500 MG) CHEWABLE TABLET,536100715,NDC,,,,,facility,both,2.66666666666667,UN,,0.58,0.58,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CALCIUM 200 MG (AS CALCIUM CARBONATE 500 MG) CHEWABLE TABLET,536104815,NDC,,,,,facility,both,2.28571428571429,UN,,0.46,0.46,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"GUAIFENESIN 600 MG TABLET,EXTENDED RELEASE BIPHASIC 12 HR",536116361,NDC,,,,,facility,both,1,UN,,0.9,0.9,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PHENYLEPHRINE 0.25 %-COCOA BUTTER RECTAL SUPP (UBER),536118612,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LIDOCAINE 4 % TOPICAL PATCH,536120207,NDC,,,,,facility,both,1.5,UN,,2.92,2.92,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DIBUCAINE 1 % TOPICAL OINTMENT,536121195,NDC,,,,,facility,both,28,GR,,11.91,11.91,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SODIUM BORATE-BORIC ACID-SODIUM CHLORIDE-WATER EYE WASH SOLN,536122497,NDC,,,,,facility,both,118,ML,,7.44,7.44,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PHENOL 1.4 % MUCOSAL AEROSOL SPRAY,536122858,NDC,,,,,facility,both,177,ML,,5.42,5.42,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SODIUM CHLORIDE 5 % EYE DROPS,536125494,NDC,,,,,facility,both,15,ML,,8.47,8.47,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CAMPHOR-MENTHOL 0.5 %-0.5 % LOTION,536126812,NDC,,,,,facility,both,222,ML,,9.91,9.91,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BISMUTH SUBSALICYLATE 262 MG/15 ML ORAL SUSPENSION,536128636,NDC,,,,,facility,both,22.5,ML,,0.67,0.67,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ALUMINUM-MAG HYDROXIDE-SIMETHICONE 200 MG-200 MG-20 MG/5 ML ORAL SUSP,536129383,NDC,,,,,facility,both,12.33332,ML,,0.62,0.62,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MECLIZINE 12.5 MG TABLET,536129701,NDC,,,,,facility,both,1.33333333333333,UN,,0.44,0.44,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"SIMETHICONE 40 MG/0.6 ML ORAL DROPS,SUSPENSION",536130375,NDC,,,,,facility,both,3.3,ML,,0.70,0.70,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ALUMINUM-MAG HYDROXIDE-SIMETHICONE 200 MG-200 MG-20 MG/5 ML ORAL SUSP,536131783,NDC,,,,,facility,both,12.5,ML,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ACETAMINOPHEN 325 MG TABLET,536132701,NDC,,,,,facility,both,1.5,UN,,0.5,0.5,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ACETAMINOPHEN 325 MG TABLET,536132710,NDC,,,,,facility,both,2,UN,,0.56,0.56,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METHYL SALICYLATE 15 %-MENTHOL 10 % TOPICAL CREAM,536134957,NDC,,,,,facility,both,85,GR,,6.03,6.03,,,,,,,,,,Gross Charge Type: Pharmacy
H002,COENZYME Q10 30 MG CAPSULE,536135807,NDC,,,,,facility,both,2,UN,,0.66,0.66,,,,,,,,,,Gross Charge Type: Pharmacy
H002,NICOTINE (POLACRILEX) 2 MG GUM,536136223,NDC,,,,,facility,both,1.5,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CAPSAICIN 0.025 % TOPICAL CREAM,536252525,NDC,,,,,facility,both,60,GR,,14,14,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CALCIUM POLYCARBOPHIL 625 MG TABLET,536430611,NDC,,,,,facility,both,1.5,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PYRIDOXINE 25 MG HALF-TAB,536440801,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SODIUM BICARBONATE 325 MG HALF-TAB,536454410,NDC,,,,,facility,both,1.33333333333333,UN,,0.42,0.42,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SODIUM BICARBONATE 650 MG TABLET,536454410,NDC,,,,,facility,both,2,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MULTIVITAMIN-IRON 9 MG-FOLIC ACID 400 MCG-CALCIUM AND MINERALS TABLET,536466110,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MULTIVIT-MINS-IRON-FOLIC ACID-K-LUTEIN AND MINERALS (UBER) TABLET,536466110,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,NICOTINE 14 MG/24 HR DAILY TRANSDERMAL PATCH,536589588,NDC,,,,,facility,both,1,UN,,3.31,3.31,,,,,,,,,,Gross Charge Type: Pharmacy
H002,VITAMIN B COMPLEX-VITAMIN C-FOLIC ACID 0.8 MG TABLET,536730001,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SPIRONOLACTONE 25 MG TABLET,53746051110,NDC,,,,,facility,both,2,UN,,0.73,0.73,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",53768032,NDC,,,,,facility,both,138.888888888889,ML,,253.62,253.62,,,,,,,,,,Gross Charge Type: Pharmacy
H002,FLECAINIDE 50 MG TABLET,54001025,NDC,,,,,facility,both,1.5,UN,,2.08,2.08,,,,,,,,,,Gross Charge Type: Pharmacy
H002,FLECAINIDE 100 MG TABLET,54001125,NDC,,,,,facility,both,1,UN,,2.28,2.28,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PREDNISONE 10 MG TABLET,54001720,NDC,,,,,facility,both,1.33333333333333,UN,,0.62,0.62,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PREDNISONE 20 MG TABLET,54001820,NDC,,,,,facility,both,2.85,UN,,1.34,1.34,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LITHIUM CARBONATE CR 225 MG HALF-TAB,54002025,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DIGOXIN 50 MCG/ML (0.05 MG/ML) ORAL SOLUTION,54005746,NDC,,,,,facility,both,5,ML,,28.25,28.25,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CITALOPRAM 10 MG/5 ML ORAL SOLUTION,54006258,NDC,,,,,facility,both,5,ML,,2.7,2.7,,,,,,,,,,Gross Charge Type: Pharmacy
H002,OXCARBAZEPINE 75 MG HALF-TAB,54009720,NDC,,,,,facility,both,2,UN,,0.54,0.54,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BUPRENORPHINE HCL 2 MG SUBLINGUAL TABLET,54017613,NDC,,,,,facility,both,2.25,UN,,2.45,2.45,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BUPRENORPHINE HCL 8 MG SUBLINGUAL TABLET,54017713,NDC,,,,,facility,both,1,UN,,3.01,3.01,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MORPHINE 15 MG IMMEDIATE RELEASE TABLET,54023524,NDC,,,,,facility,both,1.83333333333333,UN,,2.45,2.45,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MORPHINE 7.5 MG IMMEDIATE RELEASE HALF-TAB,54023524,NDC,,,,,facility,both,1.5,UN,,1.23,1.23,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MORPHINE 10 MG/5 ML ORAL SOLUTION,54023763,NDC,,,,,facility,both,2.91666666666667,ML,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CODEINE SULFATE 15 MG TABLET,54024324,NDC,,,,,facility,both,1,UN,,1.4,1.4,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CODEINE SULFATE 30 MG TABLET,54024424,NDC,,,,,facility,both,1.5,UN,,3.12,3.12,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METHADONE 40 MG/4 ML ORAL CONCENTRATE,54039168,NDC,,,,,facility,both,3.875,ML,,0.66,0.66,,,,,,,,,,Gross Charge Type: Pharmacy
H002,POSACONAZOLE 200 MG/5 ML (40 MG/ML) ORAL SUSPENSION,54044949,NDC,,,,,facility,both,5,ML,,101.57,101.57,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METHADONE 5 MG TABLET,54070920,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"MESALAMINE ER 500 MG CAPSULE,EXTENDED RELEASE",54092019112,NDC,,,,,facility,both,3.33333333333333,UN,,49.00,49.00,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"DEXTROAMPHETAMINE-AMPHETAMINE ER 10 MG 24HR CAPSULE,EXTEND RELEASE",54092038301,NDC,,,,,facility,both,3,UN,,51.73,51.73,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LITHIUM CARBONATE 300 MG CAPSULE,54252725,NDC,,,,,facility,both,1.33333333333333,UN,,0.75,0.75,,,,,,,,,,Gross Charge Type: Pharmacy
H002,EPINEPHRINE 1 MG/ML (1 ML) INJECTION SOLUTION,54288010301,NDC,,,,,facility,both,0.3,ML,,6.4,6.4,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"EPINEPHRINE 1 MG/ML (1:1,000) (1 ML) (FOR EMERGENCY BEACON PANEL)",54288010301,NDC,,,,,facility,both,0.25,ML,,5.78,5.78,,,,,,,,,,Gross Charge Type: Pharmacy
H002,EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) INJECTION SOLUTION,54288010301,NDC,,,,,facility,both,73.5286956521739,ML,,1696.90,1696.90,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ETHYL ALCOHOL 99 % INTRA-ARTERIAL SOLUTION,54288010502,NDC,,,,,facility,both,10.9375,ML,,5814.27,5814.27,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PAPAVERINE 30 MG/ML INJECTION SOLUTION,54288014210,NDC,,,,,facility,both,1.5,ML,,33.64,33.64,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,54288016501,NDC,,,,,facility,both,30.7,ML,,193.42,193.42,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DEXAMETHASONE 1 MG/ML DROPS (CONCENTRATE),54317644,NDC,,,,,facility,both,7.50833333333333,ML,,11.54,11.54,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPRAY,SUSPENSION",54327099,NDC,,,,,facility,both,16,GR,,17.89,17.89,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LIDOCAINE HCL 2 % MUCOSAL SOLUTION,54350049,NDC,,,,,facility,both,8.333325,ML,,2.16,2.16,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MAGIC MOUTHWASH ORAL SUSPENSION (JHHS),54350049,NDC,,,,,facility,both,18.3333333333333,ML,,0.76,0.76,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LIDOCAINE HCL 4 % (40 MG/ML) MUCOSAL SOLUTION,54350547,NDC,,,,,facility,both,62.5,ML,,111.96,111.96,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METHADONE 5 MG/5 ML ORAL SOLUTION (UBER),54355563,NDC,,,,,facility,both,60,ML,,9.3,9.3,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DEXAMETHASONE 1.5 MG TABLET,54418225,NDC,,,,,facility,both,1.5,UN,,1.45,1.45,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DEXAMETHASONE 2 MG TABLET,54418325,NDC,,,,,facility,both,2.5,UN,,3.01,3.01,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LITHIUM CARBONATE 300 MG TABLET,54452725,NDC,,,,,facility,both,2.375,UN,,1.01,1.01,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PREDNISONE 0.5 MG HALF-TABLET,54474125,NDC,,,,,facility,both,1.25,UN,,0.26,0.26,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"MVI, ADULT NO.1 WITH VIT K 3,300 UNIT-150 MCG/10 ML INTRAVENOUS SOLN",54643564901,NDC,,,,,facility,both,10,ML,,26.79,26.79,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"MVI,ADULT NO.4 WITH VIT K 3300 UNIT-150 MCG/10 ML INTRAVENOUS SOLUTION",54643564901,NDC,,,,,facility,both,10,ML,,20.08,20.08,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"MVI, PEDI NO.1 WITH VIT K 80 MG-400 UNIT-200 MCG/5 ML INTRAVENOUS SOLN",54643902301,NDC,,,,,facility,both,3.83333333333333,ML,,1.89,1.89,,,,,,,,,,Gross Charge Type: Pharmacy
