hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H004,Gastrointestinal Obstruction With Mcc,388,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,United Community Medicare Dual Snp,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2910.34,other,2910.34,81688.18,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Mcc,388,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,Aarp Medicare Complete Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",18295.75,other,2910.34,81688.18,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Aetna Signature Administrators,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",16753.76,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Standard Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14671.48,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Basic Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",15813.06,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Med Adv,Blue Cr/Sh Med Adv Oos,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",11378.4,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Blue Choice,Carefirst Blue Choice Hmo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",7299.9,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Blue Choice,Carefirst Blue Choice Advantage,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",6658.07,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Preferred,Carefirst Blue Cr/Sh,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",10035.06,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser,Kaiser Medicare Advantage Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",6787.36,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare,United Healthcare Choice/Choice Plus/At,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",9833.36,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,United Healthcare Grp Ind Med Adv Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",10786.21,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,United Community Medicare Dual Snp,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",10557.26,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Cc,389,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,United Healthcare Medicare Complete,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",11761,other,6658.07,16753.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction Without Cc/Mcc,390,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Standard Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",9818.29,other,4156.65,23502.94,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction Without Cc/Mcc,390,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Basic Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",13772.85,other,4156.65,23502.94,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction Without Cc/Mcc,390,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Nasco,Blue Cr/Sh National Acct,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",13028.6,other,4156.65,23502.94,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction Without Cc/Mcc,390,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Out-Of-State,Bcbs Out-Of-State Ppo Other,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",11831.6,other,4156.65,23502.94,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
